contig_ID,MGE_ID,cARG_ID,Distance,MGE_subtype,ARG_type,ARG_Start,ARG_End,ARG_Strand,MGE_Start,MGE_End,MGE_Strand,species,label
SHMC212B_k127_420604,SHMC212B_k127_420604_1,SHMC212B_k127_420604_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SHMC212B_k127_420604,SHMC212B_k127_420604_1,SHMC212B_k127_420604_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SHMC212B_k127_420604,SHMC212B_k127_420604_11,SHMC212B_k127_420604_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SHMC212B_k127_420604,SHMC212B_k127_420604_11,SHMC212B_k127_420604_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SHMC212B_k127_420604,SHMC212B_k127_420604_11,SHMC212B_k127_420604_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SHMC212B_k127_420604,SHMC212B_k127_420604_11,SHMC212B_k127_420604_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SHMC213B_k127_53370,SHMC213B_k127_53370_1,SHMC213B_k127_53370_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SHMC213B_k127_53370,SHMC213B_k127_53370_1,SHMC213B_k127_53370_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SHMC213B_k127_53370,SHMC213B_k127_53370_1,SHMC213B_k127_53370_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SHMC213B_k127_53370,SHMC213B_k127_53370_1,SHMC213B_k127_53370_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SHMC213B_k127_53370,SHMC213B_k127_53370_11,SHMC213B_k127_53370_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SHMC213B_k127_53370,SHMC213B_k127_53370_11,SHMC213B_k127_53370_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SHMC213B_k127_53370,SHMC213B_k127_53370_11,SHMC213B_k127_53370_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SHMC213B_k127_53370,SHMC213B_k127_53370_11,SHMC213B_k127_53370_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SHMC239B_k127_270382,SHMC239B_k127_270382_1,SHMC239B_k127_270382_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SHMC239B_k127_270382,SHMC239B_k127_270382_1,SHMC239B_k127_270382_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SHMC239B_k127_270382,SHMC239B_k127_270382_1,SHMC239B_k127_270382_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SHMC239B_k127_270382,SHMC239B_k127_270382_1,SHMC239B_k127_270382_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SHMC239B_k127_270382,SHMC239B_k127_270382_11,SHMC239B_k127_270382_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SHMC239B_k127_270382,SHMC239B_k127_270382_11,SHMC239B_k127_270382_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SHMC239B_k127_270382,SHMC239B_k127_270382_11,SHMC239B_k127_270382_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SHMC239B_k127_270382,SHMC239B_k127_270382_11,SHMC239B_k127_270382_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SHMC262B_k127_527293,SHMC262B_k127_527293_1,SHMC262B_k127_527293_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SHMC262B_k127_527293,SHMC262B_k127_527293_1,SHMC262B_k127_527293_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SHMC262B_k127_527293,SHMC262B_k127_527293_1,SHMC262B_k127_527293_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SHMC262B_k127_527293,SHMC262B_k127_527293_1,SHMC262B_k127_527293_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SHMC262B_k127_527293,SHMC262B_k127_527293_11,SHMC262B_k127_527293_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SHMC262B_k127_527293,SHMC262B_k127_527293_11,SHMC262B_k127_527293_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SHMC262B_k127_527293,SHMC262B_k127_527293_11,SHMC262B_k127_527293_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SHMC262B_k127_527293,SHMC262B_k127_527293_11,SHMC262B_k127_527293_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SHMC294B_k127_300784,SHMC294B_k127_300784_1,SHMC294B_k127_300784_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SHMC294B_k127_300784,SHMC294B_k127_300784_1,SHMC294B_k127_300784_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SHMC294B_k127_300784,SHMC294B_k127_300784_1,SHMC294B_k127_300784_8,4090,tnpA10,tet(B),4285,5490,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SHMC294B_k127_300784,SHMC294B_k127_300784_1,SHMC294B_k127_300784_8,4090,tnpA10,tet(B),4285,5490,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SHMC294B_k127_300784,SHMC294B_k127_300784_11,SHMC294B_k127_300784_7,2506,IS10,tet(R),3581,4204,-1,6710,6904,-1,s__Escherichia coli,plasmid.Proteobacteria
SHMC294B_k127_300784,SHMC294B_k127_300784_11,SHMC294B_k127_300784_7,2506,IS10,tet(R),3581,4204,-1,6710,6904,-1,s__Escherichia coli,plasmid.Proteobacteria
SHMC294B_k127_300784,SHMC294B_k127_300784_11,SHMC294B_k127_300784_8,1220,IS10,tet(B),4285,5490,1,6710,6904,-1,s__Escherichia coli,plasmid.Proteobacteria
SHMC294B_k127_300784,SHMC294B_k127_300784_11,SHMC294B_k127_300784_8,1220,IS10,tet(B),4285,5490,1,6710,6904,-1,s__Escherichia coli,plasmid.Proteobacteria
SHMC58B_k127_717735,SHMC58B_k127_717735_1,SHMC58B_k127_717735_7,3386,IS10,tet(R),3530,4153,-1,1,144,1,s__Escherichia coli,plasmid.Proteobacteria
SHMC58B_k127_717735,SHMC58B_k127_717735_1,SHMC58B_k127_717735_7,3386,IS10,tet(R),3530,4153,-1,1,144,1,s__Escherichia coli,plasmid.Proteobacteria
SHMC58B_k127_717735,SHMC58B_k127_717735_1,SHMC58B_k127_717735_8,4091,IS10,tet(B),4235,5440,1,1,144,1,s__Escherichia coli,plasmid.Proteobacteria
SHMC58B_k127_717735,SHMC58B_k127_717735_1,SHMC58B_k127_717735_8,4091,IS10,tet(B),4235,5440,1,1,144,1,s__Escherichia coli,plasmid.Proteobacteria
SRR21163458_k127_308179,SRR21163458_k127_308179_1,SRR21163458_k127_308179_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR21163458_k127_308179,SRR21163458_k127_308179_1,SRR21163458_k127_308179_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR21163458_k127_308179,SRR21163458_k127_308179_1,SRR21163458_k127_308179_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR21163458_k127_308179,SRR21163458_k127_308179_1,SRR21163458_k127_308179_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR21163458_k127_308179,SRR21163458_k127_308179_11,SRR21163458_k127_308179_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR21163458_k127_308179,SRR21163458_k127_308179_11,SRR21163458_k127_308179_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR21163458_k127_308179,SRR21163458_k127_308179_11,SRR21163458_k127_308179_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR21163458_k127_308179,SRR21163458_k127_308179_11,SRR21163458_k127_308179_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR21163514_k127_255030,SRR21163514_k127_255030_21,SRR21163514_k127_255030_24,1436,tnpA,tet(B),26089,27294,-1,23949,24653,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR21163514_k127_255030,SRR21163514_k127_255030_21,SRR21163514_k127_255030_24,1436,tnpA,tet(B),26089,27294,-1,23949,24653,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR21163514_k127_255030,SRR21163514_k127_255030_21,SRR21163514_k127_255030_25,2723,tnpA,tet(R),27376,27999,1,23949,24653,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR21163514_k127_255030,SRR21163514_k127_255030_21,SRR21163514_k127_255030_25,2723,tnpA,tet(R),27376,27999,1,23949,24653,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR21163523_k127_187464,SRR21163523_k127_187464_1,SRR21163523_k127_187464_7,3386,tnpA10,tet(R),3541,4164,-1,3,155,1,s__Escherichia coli,plasmid.Proteobacteria
SRR21163523_k127_187464,SRR21163523_k127_187464_1,SRR21163523_k127_187464_7,3386,tnpA10,tet(R),3541,4164,-1,3,155,1,s__Escherichia coli,plasmid.Proteobacteria
SRR21163523_k127_187464,SRR21163523_k127_187464_1,SRR21163523_k127_187464_8,4091,tnpA10,tet(B),4246,5451,1,3,155,1,s__Escherichia coli,plasmid.Proteobacteria
SRR21163523_k127_187464,SRR21163523_k127_187464_1,SRR21163523_k127_187464_8,4091,tnpA10,tet(B),4246,5451,1,3,155,1,s__Escherichia coli,plasmid.Proteobacteria
SRR21163523_k127_187464,SRR21163523_k127_187464_11,SRR21163523_k127_187464_7,2507,tnpA10,tet(R),3541,4164,-1,6671,7783,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR21163523_k127_187464,SRR21163523_k127_187464_11,SRR21163523_k127_187464_7,2507,tnpA10,tet(R),3541,4164,-1,6671,7783,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR21163523_k127_187464,SRR21163523_k127_187464_11,SRR21163523_k127_187464_8,1220,tnpA10,tet(B),4246,5451,1,6671,7783,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR21163523_k127_187464,SRR21163523_k127_187464_11,SRR21163523_k127_187464_8,1220,tnpA10,tet(B),4246,5451,1,6671,7783,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR27680230_k127_311097,SRR27680230_k127_311097_1,SRR27680230_k127_311097_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR27680230_k127_311097,SRR27680230_k127_311097_1,SRR27680230_k127_311097_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR27680230_k127_311097,SRR27680230_k127_311097_1,SRR27680230_k127_311097_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR27680230_k127_311097,SRR27680230_k127_311097_1,SRR27680230_k127_311097_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR27680230_k127_311097,SRR27680230_k127_311097_11,SRR27680230_k127_311097_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR27680230_k127_311097,SRR27680230_k127_311097_11,SRR27680230_k127_311097_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR27680230_k127_311097,SRR27680230_k127_311097_11,SRR27680230_k127_311097_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR27680230_k127_311097,SRR27680230_k127_311097_11,SRR27680230_k127_311097_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409633_k127_39669,SRR29409633_k127_39669_1,SRR29409633_k127_39669_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409633_k127_39669,SRR29409633_k127_39669_1,SRR29409633_k127_39669_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409633_k127_39669,SRR29409633_k127_39669_1,SRR29409633_k127_39669_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409633_k127_39669,SRR29409633_k127_39669_1,SRR29409633_k127_39669_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409633_k127_39669,SRR29409633_k127_39669_11,SRR29409633_k127_39669_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409633_k127_39669,SRR29409633_k127_39669_11,SRR29409633_k127_39669_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409633_k127_39669,SRR29409633_k127_39669_11,SRR29409633_k127_39669_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409633_k127_39669,SRR29409633_k127_39669_11,SRR29409633_k127_39669_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409635_k127_67100,SRR29409635_k127_67100_1,SRR29409635_k127_67100_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409635_k127_67100,SRR29409635_k127_67100_1,SRR29409635_k127_67100_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409635_k127_67100,SRR29409635_k127_67100_1,SRR29409635_k127_67100_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409635_k127_67100,SRR29409635_k127_67100_1,SRR29409635_k127_67100_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409635_k127_67100,SRR29409635_k127_67100_11,SRR29409635_k127_67100_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409635_k127_67100,SRR29409635_k127_67100_11,SRR29409635_k127_67100_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409635_k127_67100,SRR29409635_k127_67100_11,SRR29409635_k127_67100_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409635_k127_67100,SRR29409635_k127_67100_11,SRR29409635_k127_67100_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409636_k127_117603,SRR29409636_k127_117603_1,SRR29409636_k127_117603_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409636_k127_117603,SRR29409636_k127_117603_1,SRR29409636_k127_117603_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409636_k127_117603,SRR29409636_k127_117603_1,SRR29409636_k127_117603_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409636_k127_117603,SRR29409636_k127_117603_1,SRR29409636_k127_117603_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409636_k127_117603,SRR29409636_k127_117603_11,SRR29409636_k127_117603_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409636_k127_117603,SRR29409636_k127_117603_11,SRR29409636_k127_117603_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409636_k127_117603,SRR29409636_k127_117603_11,SRR29409636_k127_117603_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409636_k127_117603,SRR29409636_k127_117603_11,SRR29409636_k127_117603_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409637_k127_127202,SRR29409637_k127_127202_1,SRR29409637_k127_127202_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409637_k127_127202,SRR29409637_k127_127202_1,SRR29409637_k127_127202_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409637_k127_127202,SRR29409637_k127_127202_1,SRR29409637_k127_127202_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409637_k127_127202,SRR29409637_k127_127202_1,SRR29409637_k127_127202_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409637_k127_127202,SRR29409637_k127_127202_11,SRR29409637_k127_127202_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409637_k127_127202,SRR29409637_k127_127202_11,SRR29409637_k127_127202_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409637_k127_127202,SRR29409637_k127_127202_11,SRR29409637_k127_127202_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409637_k127_127202,SRR29409637_k127_127202_11,SRR29409637_k127_127202_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409639_k127_78023,SRR29409639_k127_78023_10,SRR29409639_k127_78023_6,2507,IS10,tet(R),3500,4123,-1,6630,6824,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409639_k127_78023,SRR29409639_k127_78023_10,SRR29409639_k127_78023_6,2507,IS10,tet(R),3500,4123,-1,6630,6824,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409639_k127_78023,SRR29409639_k127_78023_10,SRR29409639_k127_78023_7,1220,IS10,tet(B),4205,5410,1,6630,6824,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409639_k127_78023,SRR29409639_k127_78023_10,SRR29409639_k127_78023_7,1220,IS10,tet(B),4205,5410,1,6630,6824,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409650_k127_110744,SRR29409650_k127_110744_1,SRR29409650_k127_110744_8,4091,tnpA10,tet(B),4285,5490,1,3,194,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409650_k127_110744,SRR29409650_k127_110744_1,SRR29409650_k127_110744_8,4091,tnpA10,tet(B),4285,5490,1,3,194,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409650_k127_110744,SRR29409650_k127_110744_1,SRR29409650_k127_110744_7,3386,tnpA10,tet(R),3580,4203,-1,3,194,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409650_k127_110744,SRR29409650_k127_110744_1,SRR29409650_k127_110744_7,3386,tnpA10,tet(R),3580,4203,-1,3,194,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409650_k127_110744,SRR29409650_k127_110744_11,SRR29409650_k127_110744_8,1220,IS10,tet(B),4285,5490,1,6710,7387,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409650_k127_110744,SRR29409650_k127_110744_11,SRR29409650_k127_110744_8,1220,IS10,tet(B),4285,5490,1,6710,7387,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409650_k127_110744,SRR29409650_k127_110744_11,SRR29409650_k127_110744_7,2507,IS10,tet(R),3580,4203,-1,6710,7387,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409650_k127_110744,SRR29409650_k127_110744_11,SRR29409650_k127_110744_7,2507,IS10,tet(R),3580,4203,-1,6710,7387,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409656_k127_9036,SRR29409656_k127_9036_10,SRR29409656_k127_9036_6,2507,IS10,tet(R),3498,4121,-1,6628,6819,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409656_k127_9036,SRR29409656_k127_9036_10,SRR29409656_k127_9036_6,2507,IS10,tet(R),3498,4121,-1,6628,6819,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409656_k127_9036,SRR29409656_k127_9036_10,SRR29409656_k127_9036_7,1220,IS10,tet(B),4203,5408,1,6628,6819,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409656_k127_9036,SRR29409656_k127_9036_10,SRR29409656_k127_9036_7,1220,IS10,tet(B),4203,5408,1,6628,6819,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409657_k127_177778,SRR29409657_k127_177778_1,SRR29409657_k127_177778_7,3386,tnpA10,tet(R),3629,4252,-1,1,243,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409657_k127_177778,SRR29409657_k127_177778_1,SRR29409657_k127_177778_7,3386,tnpA10,tet(R),3629,4252,-1,1,243,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409657_k127_177778,SRR29409657_k127_177778_1,SRR29409657_k127_177778_8,4091,tnpA10,tet(B),4334,5539,1,1,243,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409657_k127_177778,SRR29409657_k127_177778_1,SRR29409657_k127_177778_8,4091,tnpA10,tet(B),4334,5539,1,1,243,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409657_k127_177778,SRR29409657_k127_177778_11,SRR29409657_k127_177778_7,2507,tnpA10,tet(R),3629,4252,-1,6759,7967,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409657_k127_177778,SRR29409657_k127_177778_11,SRR29409657_k127_177778_7,2507,tnpA10,tet(R),3629,4252,-1,6759,7967,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409657_k127_177778,SRR29409657_k127_177778_11,SRR29409657_k127_177778_8,1220,tnpA10,tet(B),4334,5539,1,6759,7967,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409657_k127_177778,SRR29409657_k127_177778_11,SRR29409657_k127_177778_8,1220,tnpA10,tet(B),4334,5539,1,6759,7967,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409658_k127_79051,SRR29409658_k127_79051_1,SRR29409658_k127_79051_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409658_k127_79051,SRR29409658_k127_79051_1,SRR29409658_k127_79051_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409658_k127_79051,SRR29409658_k127_79051_1,SRR29409658_k127_79051_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409658_k127_79051,SRR29409658_k127_79051_1,SRR29409658_k127_79051_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409658_k127_79051,SRR29409658_k127_79051_11,SRR29409658_k127_79051_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409658_k127_79051,SRR29409658_k127_79051_11,SRR29409658_k127_79051_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409658_k127_79051,SRR29409658_k127_79051_11,SRR29409658_k127_79051_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409658_k127_79051,SRR29409658_k127_79051_11,SRR29409658_k127_79051_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409659_k127_84220,SRR29409659_k127_84220_1,SRR29409659_k127_84220_4,1220,tnpA10,tet(B),2398,3603,-1,3,1178,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409659_k127_84220,SRR29409659_k127_84220_1,SRR29409659_k127_84220_4,1220,tnpA10,tet(B),2398,3603,-1,3,1178,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409659_k127_84220,SRR29409659_k127_84220_1,SRR29409659_k127_84220_5,2507,tnpA10,tet(R),3685,4308,1,3,1178,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409659_k127_84220,SRR29409659_k127_84220_1,SRR29409659_k127_84220_5,2507,tnpA10,tet(R),3685,4308,1,3,1178,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409660_k127_60647,SRR29409660_k127_60647_1,SRR29409660_k127_60647_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409660_k127_60647,SRR29409660_k127_60647_1,SRR29409660_k127_60647_7,3386,tnpA10,tet(R),3581,4204,-1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409660_k127_60647,SRR29409660_k127_60647_1,SRR29409660_k127_60647_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409660_k127_60647,SRR29409660_k127_60647_1,SRR29409660_k127_60647_8,4091,tnpA10,tet(B),4286,5491,1,1,195,1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409660_k127_60647,SRR29409660_k127_60647_11,SRR29409660_k127_60647_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409660_k127_60647,SRR29409660_k127_60647_11,SRR29409660_k127_60647_7,2507,IS10,tet(R),3581,4204,-1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409660_k127_60647,SRR29409660_k127_60647_11,SRR29409660_k127_60647_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
SRR29409660_k127_60647,SRR29409660_k127_60647_11,SRR29409660_k127_60647_8,1220,IS10,tet(B),4286,5491,1,6711,6905,-1,s__Escherichia coli,plasmid.Proteobacteria
