contig_ID,MGE_ID,cARG_ID,Distance,MGE_Type,MGE_symbol,ARG,Drug_Class,Resistance_Mechanism,ARG_Start,ARG_End,ARG_Strand,MGE_Start,MGE_End,MGE_Strand,kingdom,phylum,class,order,family,genus,species,label
FJY61B_k127_40295,FJY61B_k127_40295_2,FJY61B_k127_40295_1,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,25,864,-1,858,1205,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
FJY61B_k127_40295,FJY61B_k127_40295_2,FJY61B_k127_40295_2,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,858,1205,-1,858,1205,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
FJY63B_k127_74935,FJY63B_k127_74935_1,FJY63B_k127_74935_5,1925,tniA,tniA,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,2234,2581,-1,1,309,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella pneumoniae,plasmid.Proteobacteria
FJY63B_k127_74935,FJY63B_k127_74935_1,FJY63B_k127_74935_6,2436,tniA,tniA,aadA2,aminoglycoside antibiotic,antibiotic inactivation,2745,3605,-1,1,309,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella pneumoniae,plasmid.Proteobacteria
FJY63B_k127_74935,FJY63B_k127_74935_1,FJY63B_k127_74935_4,1092,tniA,tniA,sul1,sulfonamide antibiotic,antibiotic target replacement,1401,2240,-1,1,309,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella pneumoniae,plasmid.Proteobacteria
FJY63B_k127_74935,FJY63B_k127_74935_2,FJY63B_k127_74935_5,1444,tniB,tniB,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,2234,2581,-1,653,790,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella pneumoniae,plasmid.Proteobacteria
FJY63B_k127_74935,FJY63B_k127_74935_2,FJY63B_k127_74935_6,1955,tniB,tniB,aadA2,aminoglycoside antibiotic,antibiotic inactivation,2745,3605,-1,653,790,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella pneumoniae,plasmid.Proteobacteria
FJY63B_k127_74935,FJY63B_k127_74935_2,FJY63B_k127_74935_4,611,tniB,tniB,sul1,sulfonamide antibiotic,antibiotic target replacement,1401,2240,-1,653,790,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella pneumoniae,plasmid.Proteobacteria
FJY63B_k127_74935,FJY63B_k127_74935_5,FJY63B_k127_74935_5,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,2234,2581,-1,2234,2581,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella pneumoniae,plasmid.Proteobacteria
FJY63B_k127_74935,FJY63B_k127_74935_5,FJY63B_k127_74935_6,164,qacEdelta,qacEdelta,aadA2,aminoglycoside antibiotic,antibiotic inactivation,2745,3605,-1,2234,2581,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella pneumoniae,plasmid.Proteobacteria
FJY63B_k127_74935,FJY63B_k127_74935_5,FJY63B_k127_74935_4,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,1401,2240,-1,2234,2581,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella pneumoniae,plasmid.Proteobacteria
FJY64B_k127_71369,FJY64B_k127_71369_2,FJY64B_k127_71369_2,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,858,1205,-1,858,1205,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella pneumoniae,plasmid.Proteobacteria
FJY64B_k127_71369,FJY64B_k127_71369_2,FJY64B_k127_71369_5,2300,qacEdelta,qacEdelta,dfrA12,diaminopyrimidine antibiotic,antibiotic target replacement,3505,4002,-1,858,1205,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella pneumoniae,plasmid.Proteobacteria
FJY64B_k127_71369,FJY64B_k127_71369_2,FJY64B_k127_71369_3,148,qacEdelta,qacEdelta,linG,lincosamide antibiotic,antibiotic inactivation,1353,2174,-1,858,1205,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella pneumoniae,plasmid.Proteobacteria
FJY64B_k127_71369,FJY64B_k127_71369_2,FJY64B_k127_71369_1,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,25,864,-1,858,1205,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella pneumoniae,plasmid.Proteobacteria
FJY64B_k127_71369,FJY64B_k127_71369_2,FJY64B_k127_71369_4,1101,qacEdelta,qacEdelta,aadA2,aminoglycoside antibiotic,antibiotic inactivation,2306,3085,-1,858,1205,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Klebsiella,s__Klebsiella pneumoniae,plasmid.Proteobacteria
FJY65A_k127_138547,FJY65A_k127_138547_3,FJY65A_k127_138547_2,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,345,1184,-1,1178,1525,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.unclassified
FJY65A_k127_138547,FJY65A_k127_138547_3,FJY65A_k127_138547_3,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,1178,1525,-1,1178,1525,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.unclassified
FJY6B_k127_34885,FJY6B_k127_34885_1,FJY6B_k127_34885_5,1968,transposase,tnpA,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,2033,2380,-1,3,65,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
FJY6B_k127_34885,FJY6B_k127_34885_1,FJY6B_k127_34885_4,1135,transposase,tnpA,sul1,sulfonamide antibiotic,antibiotic target replacement,1200,2039,-1,3,65,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
FJY6B_k127_34885,FJY6B_k127_34885_2,FJY6B_k127_34885_5,1444,tniB,tniB,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,2033,2380,-1,452,589,1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
FJY6B_k127_34885,FJY6B_k127_34885_2,FJY6B_k127_34885_4,611,tniB,tniB,sul1,sulfonamide antibiotic,antibiotic target replacement,1200,2039,-1,452,589,1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
FJY6B_k127_34885,FJY6B_k127_34885_5,FJY6B_k127_34885_5,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,2033,2380,-1,2033,2380,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
FJY6B_k127_34885,FJY6B_k127_34885_5,FJY6B_k127_34885_4,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,1200,2039,-1,2033,2380,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
FJY73A_k127_16889,FJY73A_k127_16889_1,FJY73A_k127_16889_2,32,integrase,intI1,dfrA17,diaminopyrimidine antibiotic,antibiotic target replacement,1248,1847,1,203,1216,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY73A_k127_16889,FJY73A_k127_16889_1,FJY73A_k127_16889_5,2097,integrase,intI1,sul1,sulfonamide antibiotic,antibiotic target replacement,3313,4152,1,203,1216,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY73A_k127_16889,FJY73A_k127_16889_1,FJY73A_k127_16889_3,762,integrase,intI1,aadA5,aminoglycoside antibiotic,antibiotic inactivation,1978,2766,1,203,1216,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY73A_k127_16889,FJY73A_k127_16889_1,FJY73A_k127_16889_4,1756,integrase,intI1,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,2972,3319,1,203,1216,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY73A_k127_16889,FJY73A_k127_16889_4,FJY73A_k127_16889_2,1125,qacEdelta,qacEdelta,dfrA17,diaminopyrimidine antibiotic,antibiotic target replacement,1248,1847,1,2972,3319,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY73A_k127_16889,FJY73A_k127_16889_4,FJY73A_k127_16889_5,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,3313,4152,1,2972,3319,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY73A_k127_16889,FJY73A_k127_16889_4,FJY73A_k127_16889_3,206,qacEdelta,qacEdelta,aadA5,aminoglycoside antibiotic,antibiotic inactivation,1978,2766,1,2972,3319,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY73A_k127_16889,FJY73A_k127_16889_4,FJY73A_k127_16889_4,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,2972,3319,1,2972,3319,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY73A_k127_16889,FJY73A_k127_16889_7,FJY73A_k127_16889_2,2916,tniB,tniB,dfrA17,diaminopyrimidine antibiotic,antibiotic target replacement,1248,1847,1,4763,4900,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY73A_k127_16889,FJY73A_k127_16889_7,FJY73A_k127_16889_5,611,tniB,tniB,sul1,sulfonamide antibiotic,antibiotic target replacement,3313,4152,1,4763,4900,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY73A_k127_16889,FJY73A_k127_16889_7,FJY73A_k127_16889_3,1997,tniB,tniB,aadA5,aminoglycoside antibiotic,antibiotic inactivation,1978,2766,1,4763,4900,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY73A_k127_16889,FJY73A_k127_16889_7,FJY73A_k127_16889_4,1444,tniB,tniB,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,2972,3319,1,4763,4900,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY73A_k127_16889,FJY73A_k127_16889_8,FJY73A_k127_16889_2,3397,tniA,tniA,dfrA17,diaminopyrimidine antibiotic,antibiotic target replacement,1248,1847,1,5244,5540,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY73A_k127_16889,FJY73A_k127_16889_8,FJY73A_k127_16889_5,1092,tniA,tniA,sul1,sulfonamide antibiotic,antibiotic target replacement,3313,4152,1,5244,5540,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY73A_k127_16889,FJY73A_k127_16889_8,FJY73A_k127_16889_3,2478,tniA,tniA,aadA5,aminoglycoside antibiotic,antibiotic inactivation,1978,2766,1,5244,5540,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY73A_k127_16889,FJY73A_k127_16889_8,FJY73A_k127_16889_4,1925,tniA,tniA,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,2972,3319,1,5244,5540,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY74A_k127_101509,FJY74A_k127_101509_2,FJY74A_k127_101509_1,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,25,864,-1,858,1205,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
FJY74A_k127_101509,FJY74A_k127_101509_2,FJY74A_k127_101509_4,1125,qacEdelta,qacEdelta,dfrA17,diaminopyrimidine antibiotic,antibiotic target replacement,2330,2941,-1,858,1205,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
FJY74A_k127_101509,FJY74A_k127_101509_2,FJY74A_k127_101509_2,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,858,1205,-1,858,1205,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
FJY74A_k127_101509,FJY74A_k127_101509_2,FJY74A_k127_101509_3,206,qacEdelta,qacEdelta,aadA5,aminoglycoside antibiotic,antibiotic inactivation,1411,2199,-1,858,1205,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,plasmid.Proteobacteria
FJY75A_k127_76745,FJY75A_k127_76745_2,FJY75A_k127_76745_1,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,25,864,-1,858,1205,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
FJY75A_k127_76745,FJY75A_k127_76745_2,FJY75A_k127_76745_2,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,858,1205,-1,858,1205,-1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
FJY78B_k127_79253,FJY78B_k127_79253_3,FJY78B_k127_79253_2,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,391,1230,-1,1224,1571,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,unclassified.Proteobacteria
FJY78B_k127_79253,FJY78B_k127_79253_3,FJY78B_k127_79253_3,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,1224,1571,-1,1224,1571,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,unclassified.Proteobacteria
FJY78B_k127_79253,FJY78B_k127_79253_3,FJY78B_k127_79253_4,164,qacEdelta,qacEdelta,aadA23,aminoglycoside antibiotic,antibiotic inactivation,1735,2514,-1,1224,1571,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__unclassified Gammaproteobacteria order,f__unclassified Gammaproteobacteria family,g__unclassified Gammaproteobacteria genus,s__unclassified Gammaproteobacteria species,unclassified.Proteobacteria
FJY79A_k127_7821,FJY79A_k127_7821_1,FJY79A_k127_7821_1,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,157,504,1,157,504,1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
FJY79A_k127_7821,FJY79A_k127_7821_1,FJY79A_k127_7821_2,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,498,1337,1,157,504,1,k__Bacteria,p__unclassified Bacteria phylum,c__unclassified Bacteria class,o__unclassified Bacteria order,f__unclassified Bacteria family,g__unclassified Bacteria genus,s__unclassified Bacteria species,plasmid.Proteobacteria
FJY7A_k127_22139,FJY7A_k127_22139_1,FJY7A_k127_22139_5,2774,tniB,tniB,sul1,sulfonamide antibiotic,antibiotic target replacement,3552,4391,-1,2,778,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY7A_k127_22139,FJY7A_k127_22139_1,FJY7A_k127_22139_6,3607,tniB,tniB,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,4385,4732,-1,2,778,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY7A_k127_22139,FJY7A_k127_22139_1,FJY7A_k127_22139_7,4146,tniB,tniB,cmlA6,phenicol antibiotic,antibiotic efflux,4924,6183,-1,2,778,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY7A_k127_22139,FJY7A_k127_22139_2,FJY7A_k127_22139_5,1092,tniA,tniA,sul1,sulfonamide antibiotic,antibiotic target replacement,3552,4391,-1,781,2460,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY7A_k127_22139,FJY7A_k127_22139_2,FJY7A_k127_22139_8,3985,tniA,tniA,aadA,aminoglycoside antibiotic,antibiotic inactivation,6445,7236,-1,781,2460,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY7A_k127_22139,FJY7A_k127_22139_2,FJY7A_k127_22139_6,1925,tniA,tniA,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,4385,4732,-1,781,2460,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY7A_k127_22139,FJY7A_k127_22139_2,FJY7A_k127_22139_9,4834,tniA,tniA,ANT(2'')-Ia,aminoglycoside antibiotic,antibiotic inactivation,7294,7827,-1,781,2460,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY7A_k127_22139,FJY7A_k127_22139_2,FJY7A_k127_22139_7,2464,tniA,tniA,cmlA6,phenicol antibiotic,antibiotic efflux,4924,6183,-1,781,2460,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY7A_k127_22139,FJY7A_k127_22139_3,FJY7A_k127_22139_5,611,tniB,tniB,sul1,sulfonamide antibiotic,antibiotic target replacement,3552,4391,-1,2804,2941,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY7A_k127_22139,FJY7A_k127_22139_3,FJY7A_k127_22139_8,3504,tniB,tniB,aadA,aminoglycoside antibiotic,antibiotic inactivation,6445,7236,-1,2804,2941,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY7A_k127_22139,FJY7A_k127_22139_3,FJY7A_k127_22139_6,1444,tniB,tniB,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,4385,4732,-1,2804,2941,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY7A_k127_22139,FJY7A_k127_22139_3,FJY7A_k127_22139_9,4353,tniB,tniB,ANT(2'')-Ia,aminoglycoside antibiotic,antibiotic inactivation,7294,7827,-1,2804,2941,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY7A_k127_22139,FJY7A_k127_22139_3,FJY7A_k127_22139_7,1983,tniB,tniB,cmlA6,phenicol antibiotic,antibiotic efflux,4924,6183,-1,2804,2941,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY7A_k127_22139,FJY7A_k127_22139_6,FJY7A_k127_22139_5,0,qacEdelta,qacEdelta,sul1,sulfonamide antibiotic,antibiotic target replacement,3552,4391,-1,4385,4732,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY7A_k127_22139,FJY7A_k127_22139_6,FJY7A_k127_22139_8,1713,qacEdelta,qacEdelta,aadA,aminoglycoside antibiotic,antibiotic inactivation,6445,7236,-1,4385,4732,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY7A_k127_22139,FJY7A_k127_22139_6,FJY7A_k127_22139_6,0,qacEdelta,qacEdelta,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,4385,4732,-1,4385,4732,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY7A_k127_22139,FJY7A_k127_22139_6,FJY7A_k127_22139_9,2562,qacEdelta,qacEdelta,ANT(2'')-Ia,aminoglycoside antibiotic,antibiotic inactivation,7294,7827,-1,4385,4732,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY7A_k127_22139,FJY7A_k127_22139_6,FJY7A_k127_22139_7,192,qacEdelta,qacEdelta,cmlA6,phenicol antibiotic,antibiotic efflux,4924,6183,-1,4385,4732,-1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY7A_k127_22139,FJY7A_k127_22139_10,FJY7A_k127_22139_5,3582,integrase,intI1,sul1,sulfonamide antibiotic,antibiotic target replacement,3552,4391,-1,7973,8986,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY7A_k127_22139,FJY7A_k127_22139_10,FJY7A_k127_22139_8,737,integrase,intI1,aadA,aminoglycoside antibiotic,antibiotic inactivation,6445,7236,-1,7973,8986,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
FJY7A_k127_22139,FJY7A_k127_22139_10,FJY7A_k127_22139_6,3241,integrase,intI1,qacEdelta1,disinfecting agents and antiseptics,antibiotic efflux,4385,4732,-1,7973,8986,1,k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__Escherichia coli,plasmid.Proteobacteria
